name_index,sexe_index,count,idmax,max,x,y,name,sexe,entropy,life
SAKINA,2,2933,2015,137,0.802334,16.9394,SAKINA (F),0,3.898,0.470588
SALAH,1,3950,1968,108,5.39506,-32.37,SALAH (M),1,4.17887,0.563025
SALEM,1,1794,1980,48,4.25269,-30.741,SALEM (M),1,4.1363,0.554622
SALIHA,2,2816,1968,92,4.87384,-34.1161,SALIHA (F),0,4.08097,0.521008
SALIM,1,9061,1980,244,-7.50014,-9.68113,SALIM (M),1,3.98057,0.470588
SALIMA,2,6276,1979,243,-7.80501,-41.8678,SALIMA (F),0,3.90508,0.478992
SALMA,2,8301,2003,522,-20.9846,29.2463,SALMA (F),0,3.25119,0.201681
SALOME,2,24503,2001,1130,-22.2099,7.30739,SALOME (F),0,3.70286,0.310924
SALOMON,1,1527,1925,32,34.6752,7.96536,SALOMON (M),1,4.49867,0.823529
SALOUA,2,1017,1983,54,-20.1598,-38.0367,SALOUA (F),0,3.74605,0.403361
SALVADOR,1,1847,1963,60,25.2672,-28.3185,SALVADOR (M),1,4.41355,0.739496
SALVATORE,1,3604,1962,196,21.441,-46.314,SALVATORE (M),1,3.93891,0.352941
SAM,1,5177,2007,297,-26.0596,21.2907,SAM (M),1,3.48343,0.226891
SAMANTHA,2,17599,1992,1347,-39.3451,-20.4256,SAMANTHA (F),0,3.52257,0.294118
SAMBA,1,1700,2005,62,-8.31584,-2.40683,SAMBA (M),1,3.7485,0.378151
SAMI,1,13155,2008,444,-15.9758,2.54209,SAMI (M),1,3.81882,0.394958
SAMIA,2,14776,1979,492,-8.63424,-40.1159,SAMIA (F),0,3.97393,0.487395
SAMIR,1,16566,1985,703,-19.931,-35.7639,SAMIR (M),1,3.76504,0.420168
SAMIRA,2,12786,1980,648,-15.5509,-44.0544,SAMIRA (F),0,3.70465,0.428571
SAMMY,1,1403,1990,75,-34.4727,-21.3707,SAMMY (M),1,3.80046,0.411765
SAMSON,1,1753,2011,39,23.7708,5.04336,SAMSON (M),1,4.60012,0.857143
SAMUEL,1,87434,1979,2332,-6.95161,-9.64459,SAMUEL (M),1,4.13878,0.436975
SAMY,1,16527,2002,585,-16.4833,2.90394,SAMY (M),1,3.81307,0.394958
SANA,2,7380,2010,356,-14.1044,17.3382,SANA (F),0,3.58568,0.336134
SANAA,2,2590,2015,151,1.16084,22.1777,SANAA (F),0,3.59964,0.344538
SANAE,2,1178,2014,53,-7.09085,6.94929,SANAE (F),0,3.66132,0.352941
SANDIE,2,3826,1979,285,-12.0865,-52.5378,SANDIE (F),0,3.37784,0.226891
SANDRA,2,103618,1973,7925,-7.67591,-52.6226,SANDRA (F),0,3.50041,0.268908
SANDRINA,2,1207,1978,86,-9.91515,-53.7252,SANDRINA (F),0,3.5544,0.277311
SANDRINE,2,240243,1971,20851,3.0916,-54.8204,SANDRINE (F),0,3.18749,0.193277
SANDRO,1,6560,2017,716,21.7004,46.5271,SANDRO (M),1,3.49144,0.134454
SANDY,1,2216,1977,188,-11.6104,-53.5886,SANDY (M),1,3.39254,0.235294
SANDY,2,15851,1989,975,-33.8798,-28.0891,SANDY (F),0,3.5306,0.302521
SANTIAGO,1,1415,2017,84,14.8017,34.7775,SANTIAGO (M),1,4.22917,0.453782
SARA,2,25207,2008,1126,-14.3164,10.3502,SARA (F),0,3.89638,0.386555
SARAH,2,165444,2000,5491,-22.3693,-6.72108,SARAH (F),0,3.88625,0.403361
SARRA,2,1612,1994,61,-20.6186,-6.87314,SARRA (F),0,3.73973,0.378151
SASHA,1,7815,2016,729,0.113087,46.4756,SASHA (M),1,2.85029,0.142857
SASHA,2,6033,2011,507,-13.7124,45.3436,SASHA (F),0,2.96114,0.168067
SAUVEUR,1,3023,1962,70,47.6176,-3.03824,SAUVEUR (M),1,4.36053,0.630252
SAVANNAH,2,2020,2009,179,-24.8199,45.7133,SAVANNAH (F),0,3.12119,0.218487
SCOTT,1,1443,1999,66,-18.9391,9.65163,SCOTT (M),1,3.70029,0.378151
SEAN,1,2446,2007,167,-28.8881,26.7495,SEAN (M),1,3.36821,0.252101
SEBASTIAN,1,1593,2016,75,2.06614,17.5185,SEBASTIAN (M),1,3.94262,0.436975
SEBASTIEN,1,304086,1977,19467,-9.96011,-51.7135,SEBASTIEN (M),1,3.4697,0.252101
SEGOLENE,2,5290,1992,335,-35.1605,-27.8004,SEGOLENE (F),0,3.62374,0.294118
SEKOU,1,1517,2017,75,-4.35363,9.73442,SEKOU (M),1,3.64381,0.336134
SELENA,2,6801,2013,579,0.541761,41.3877,SELENA (F),0,3.14855,0.184874
SELENE,2,2281,2012,184,-5.31916,43.675,SELENE (F),0,3.02347,0.201681
SELIM,1,5254,2006,166,-10.0103,-3.93545,SELIM (M),1,3.83731,0.369748
SELIN,2,1579,2002,93,-36.9915,5.65846,SELIN (F),0,3.40224,0.260504
SELMA,2,9704,2011,553,-14.3651,29.4967,SELMA (F),0,3.45358,0.268908
SELYAN,1,1210,2011,122,-4.40427,52.978,SELYAN (M),1,2.75284,0.134454
SEMIH,1,1398,2009,133,-29.1051,41.48,SEMIH (M),1,3.1852,0.201681
SEPHORA,2,3596,1999,189,-37.1138,1.61007,SEPHORA (F),0,3.56897,0.294118
SERAPHIN,1,3228,1906,86,42.1061,9.91113,SERAPHIN (M),1,4.32277,0.596639
SERAPHINE,2,2474,1908,79,43.1659,11.5824,SERAPHINE (F),0,4.17196,0.487395
SERENA,2,7179,2003,421,-18.4416,26.0552,SERENA (F),0,3.41111,0.268908
SERGE,1,219090,1952,7877,39.541,-30.2555,SERGE (M),1,4.07741,0.462185
SERGINE,2,1994,1957,72,34.8314,-32.0309,SERGINE (F),0,4.25953,0.621849
SERGIO,1,3174,1974,151,-4.3779,-52.9217,SERGIO (M),1,4.1767,0.571429
SERINE,2,1318,2007,89,-25.8911,28.4501,SERINE (F),0,3.19789,0.218487
SERVANE,2,3292,2000,180,-8.80677,-36.8541,SERVANE (F),0,4.04396,0.428571
SEVAN,1,1754,2008,253,-5.79359,59.9745,SEVAN (M),1,3.13849,0.151261
SEVERIN,1,2546,1982,54,42.528,5.29486,SEVERIN (M),1,4.56783,0.857143
SEVERINE,2,95363,1975,8451,-7.43253,-55.0773,SEVERINE (F),0,3.10369,0.159664
SHAIMA,2,2423,2007,214,-35.6012,33.8585,SHAIMA (F),0,3.04589,0.184874
SHAINA,2,4105,2007,332,-20.972,41.0414,SHAINA (F),0,2.88811,0.151261
SHANA,2,8067,2007,601,-27.2393,31.6243,SHANA (F),0,3.08405,0.193277
SHANICE,2,1044,2007,201,-32.9583,45.3617,SHANICE (F),0,2.86147,0.12605
SHANNA,2,4716,2014,595,12.5656,48.0374,SHANNA (F),0,2.91274,0.176471
SHANNON,2,2340,1997,179,-43.2132,-0.27358,SHANNON (F),0,3.22945,0.210084
SHANON,2,1103,1998,70,-35.3315,10.8743,SHANON (F),0,3.1497,0.210084
SHARON,2,2360,2000,171,-44.3863,-3.56054,SHARON (F),0,3.62795,0.302521
SHAWN,1,1019,2009,87,-32.542,39.319,SHAWN (M),1,3.09935,0.193277
SHAYMA,2,1253,2008,136,-30.6471,44.0639,SHAYMA (F),0,2.87061,0.151261
SHAYNA,2,2734,2014,297,-3.18129,54.0287,SHAYNA (F),0,2.61913,0.117647
SHERAZADE,2,1574,2010,68,-14.6959,5.8092,SHERAZADE (F),0,3.65505,0.352941
SHERINE,2,2226,2009,168,-20.9179,39.3612,SHERINE (F),0,3.04277,0.184874
SHERYNE,2,1304,2008,121,-12.4977,49.6758,SHERYNE (F),0,2.88563,0.142857
SHIREL,2,1240,2004,173,-44.3607,15.6067,SHIREL (F),0,2.84949,0.142857
SHIRLEY,2,4458,1996,162,-24.8431,-20.319,SHIRLEY (F),0,3.87967,0.403361
SIBEL,2,1740,1991,98,-33.2109,-17.0456,SIBEL (F),0,3.64205,0.369748
SIBYLLE,2,2916,2016,125,0.661925,17.0914,SIBYLLE (F),0,3.96877,0.436975
SIDI,1,1275,1982,44,-15.2915,-30.7058,SIDI (M),1,4.01347,0.521008
SIDNEY,1,1430,1984,48,-20.407,-21.4523,SIDNEY (M),1,3.95538,0.453782
SIDONIE,2,8633,1902,215,33.9039,14.1334,SIDONIE (F),0,4.4265,0.731092
SIEGFRIED,1,1110,1976,42,-0.000133984,-45.6421,SIEGFRIED (M),1,4.30901,0.680672
SIGRID,2,1328,1972,69,3.56541,-50.8828,SIGRID (F),0,3.93906,0.462185
SIHAM,2,5053,1987,205,-21.1733,-23.0788,SIHAM (F),0,3.7894,0.386555
SIHAME,2,1596,1983,72,-23.1746,-31.2918,SIHAME (F),0,3.69232,0.369748
SIHEM,2,2602,2014,87,-8.88063,-3.53711,SIHEM (F),0,3.79065,0.386555
SILVAIN,1,1176,1908,35,43.4665,15.5305,SILVAIN (M),1,4.30662,0.647059
SILVANA,2,1141,1962,48,25.4048,-42.2746,SILVANA (F),0,3.95574,0.512605
SILVERE,1,1430,1973,48,-3.01321,-41.3497,SILVERE (M),1,4.48824,0.815126
SILVIA,2,2108,1977,119,-5.13643,-54.4083,SILVIA (F),0,4.18094,0.369748
SILVIO,1,1448,1966,28,18.3657,-14.2516,SILVIO (M),1,4.53443,0.865546
SIMEON,1,4201,2011,149,28.2109,13.7636,SIMEON (M),1,4.30489,0.588235
SIMON,1,86136,1991,2382,-21.2701,-10.3312,SIMON (M),1,4.36677,0.722689
SIMONE,2,219855,1924,7375,55.0755,-6.76927,SIMONE (F),0,3.95964,0.470588
SIMONNE,2,105198,1920,5060,54.0322,-0.0873141,SIMONNE (F),0,3.70228,0.344538
SINAN,1,1159,1994,50,-25.9998,1.53294,SINAN (M),1,3.63011,0.352941
SINDY,2,2048,1984,126,-24.2758,-37.6748,SINDY (F),0,3.36778,0.243697
SIRINE,2,8114,2013,516,-15.3193,27.3725,SIRINE (F),0,3.16378,0.210084
SIXTINE,2,4314,2011,199,-19.7575,8.43032,SIXTINE (F),0,3.40518,0.243697
SLIMANE,1,2667,1971,75,5.0854,-32.736,SLIMANE (M),1,4.13934,0.571429
SMAIL,1,1791,1977,59,-0.762461,-35.9451,SMAIL (M),1,4.02178,0.529412
SMAIN,1,1081,1992,65,-36.0563,-21.6588,SMAIN (M),1,3.73105,0.369748
SOAN,1,7324,2014,918,10.0679,55.8539,SOAN (M),1,2.33795,0.0840336
SOAZIG,2,1269,1977,86,-7.90048,-53.7075,SOAZIG (F),0,3.69469,0.327731
SOEN,1,1254,2017,204,22.8689,48.8231,SOEN (M),1,2.50743,0.109244
SOFIA,2,23155,2016,1566,4.59264,29.9719,SOFIA (F),0,3.58161,0.310924
SOFIAN,1,5884,2001,277,-31.2329,-9.87556,SOFIAN (M),1,3.54076,0.319328
SOFIANE,1,23066,2005,989,-23.0277,-4.2212,SOFIANE (M),1,3.60784,0.319328
SOFIEN,1,1223,1991,67,-31.1864,-23.0224,SOFIEN (M),1,3.63841,0.352941
SOHAN,1,5644,2015,719,11.2447,54.3089,SOHAN (M),1,2.43254,0.10084
SOHANE,2,1733,2006,177,-34.4233,37.8973,SOHANE (F),0,2.73385,0.134454
SOIZIC,2,4880,1979,228,-11.8758,-45.5218,SOIZIC (F),0,4.00626,0.529412
SOLAL,1,3178,2017,270,0.383229,38.3333,SOLAL (M),1,3.06059,0.176471
SOLANGE,2,90716,1932,2220,52.5325,-12.8908,SOLANGE (F),0,4.25227,0.588235
SOLEN,2,1348,1975,62,-6.06167,-45.3186,SOLEN (F),0,3.73148,0.369748
SOLENE,2,31706,2000,1530,-32.3236,-7.86451,SOLENE (F),0,3.6251,0.352941
SOLENN,2,5954,1995,325,-38.6395,-3.03803,SOLENN (F),0,3.69743,0.369748
SOLENNE,2,5119,1982,240,-24.549,-30.0955,SOLENNE (F),0,3.61718,0.327731
SOLINE,2,9104,2014,953,14.6171,51.1073,SOLINE (F),0,3.33705,0.193277
SOLVEIG,2,1448,2013,77,3.54455,20.2628,SOLVEIG (F),0,3.82896,0.420168
SONIA,2,83256,1974,4566,-6.71518,-51.3418,SONIA (F),0,4.00866,0.369748
SONNY,1,2530,1994,182,-40.9563,-15.3081,SONNY (M),1,3.53078,0.268908
SONY,1,1413,1993,79,-40.2331,-15.8925,SONY (M),1,3.70318,0.386555
SOPHIA,2,13935,2017,471,-11.6444,1.57125,SOPHIA (F),0,4.04544,0.478992
SOPHIAN,1,1009,1997,64,-37.4076,-17.7218,SOPHIAN (M),1,3.35013,0.235294
SOPHIE,2,244891,1971,11207,4.37636,-43.8195,SOPHIE (F),0,4.04687,0.369748
SORAYA,2,9880,1977,276,-14.796,-26.1481,SORAYA (F),0,4.04258,0.495798
SOREN,1,3063,2012,278,-8.46302,48.1269,SOREN (M),1,2.79179,0.151261
SOUAD,2,3703,1983,178,-19.304,-38.263,SOUAD (F),0,3.81091,0.428571
SOUFIANE,1,3486,1990,166,-28.95,-21.7564,SOUFIANE (M),1,3.64594,0.352941
SOUKAINA,2,2525,1998,116,-21.04,8.76845,SOUKAINA (F),0,3.33909,0.243697
SOULEYMAN,1,1782,2017,256,20.4207,50.3276,SOULEYMAN (M),1,2.72002,0.109244
SOULEYMANE,1,3296,2016,306,9.21313,41.9337,SOULEYMANE (M),1,3.23077,0.201681
SOUMAYA,2,3874,2016,348,9.27771,41.3536,SOUMAYA (F),0,3.32993,0.260504
SOUMEYA,2,1117,2015,79,-5.09091,32.4686,SOUMEYA (F),0,3.38582,0.252101
SOUMIA,2,1767,1991,76,-27.7179,-21.6741,SOUMIA (F),0,3.71934,0.369748
STACY,2,5785,1994,418,-41.0196,-9.22554,STACY (F),0,3.24954,0.235294
STAN,1,2831,2015,199,-6.22178,34.0616,STAN (M),1,3.23885,0.218487
STANISLAS,1,20545,1931,535,20.0398,-10.6079,STANISLAS (M),1,4.59725,0.932773
STANISLAWA,2,2210,1931,211,44.4417,-15.5227,STANISLAWA (F),0,3.14036,0.201681
STANLEY,1,2682,2005,102,-19.1559,5.2482,STANLEY (M),1,3.88248,0.394958
STECY,2,2119,1995,134,-39.8503,-8.02843,STECY (F),0,3.28973,0.243697
STEEVE,1,9971,1981,567,-18.8697,-40.9938,STEEVE (M),1,3.54055,0.302521
STEEVEN,1,3478,1992,212,-36.1044,-12.9146,STEEVEN (M),1,3.4466,0.260504
STEFAN,1,2810,1931,69,18.7273,-10.5769,STEFAN (M),1,4.3709,0.705882
STEFFY,2,1075,1992,75,-38.0893,-12.8562,STEFFY (F),0,3.27599,0.252101
STELLA,2,16430,2010,709,1.70224,14.5444,STELLA (F),0,4.20887,0.487395
STEPHAN,1,13757,1971,840,4.92451,-53.7343,STEPHAN (M),1,4.10045,0.445378
STEPHANE,1,308539,1971,23327,3.9247,-54.2732,STEPHANE (M),1,3.56679,0.252101
STEPHANE,2,1217,1971,58,10.8617,-45.4483,STEPHANE (F),0,4.03454,0.546218
STEPHANIE,2,238750,1974,23530,-8.1286,-54.8761,STEPHANIE (F),0,3.39868,0.193277
STEPHEN,1,6496,1987,290,-32.5478,-29.747,STEPHEN (M),1,4.25451,0.504202
STERENN,2,1098,2000,51,-26.4643,5.06167,STERENN (F),0,3.68238,0.378151
STESSY,2,2352,1998,167,-40.1976,-8.65579,STESSY (F),0,3.3044,0.252101
STEVE,1,22179,1981,1117,-17.5601,-40.3973,STEVE (M),1,3.59205,0.285714
STEVEN,1,33250,1992,2046,-37.4334,-17.1032,STEVEN (M),1,3.47163,0.235294
STEVENS,1,1822,1991,105,-28.5779,-32.4497,STEVENS (M),1,3.4662,0.268908
SULLIVAN,1,6366,1998,319,-32.9059,-10.8181,SULLIVAN (M),1,3.58938,0.336134
SULLY,1,2214,1969,54,18.3166,-31.615,SULLY (M),1,4.63488,0.97479
SULLYVAN,1,1760,2004,116,-38.1708,5.56001,SULLYVAN (M),1,3.37013,0.260504
SUZANNE,2,288380,1920,9489,57.4635,1.37323,SUZANNE (F),0,4.01882,0.436975
SUZELLE,2,1007,1966,34,28.1235,-34.0629,SUZELLE (F),0,4.12217,0.605042
SUZETTE,2,8465,1931,253,50.368,-17.2209,SUZETTE (F),0,4.08239,0.521008
SUZIE,2,3665,2014,139,-2.40525,14.5422,SUZIE (F),0,4.2775,0.697479
SUZON,2,1348,2007,72,-26.1127,17.1883,SUZON (F),0,3.48977,0.243697
SUZY,2,5390,1946,103,34.265,-24.9765,SUZY (F),0,4.52601,0.840336
SVEN,1,1217,2010,46,-9.76113,0.37753,SVEN (M),1,3.84245,0.420168
SWAN,1,3199,2017,228,-3.83643,38.1596,SWAN (M),1,3.23512,0.218487
SWANN,1,4133,2015,255,-7.83967,28.5605,SWANN (M),1,3.38926,0.268908
SWANN,2,1743,2015,109,-11.0723,26.1108,SWANN (F),0,3.26575,0.226891
SYBILLE,2,2916,1968,200,5.90524,-56.5709,SYBILLE (F),0,3.98307,0.478992
SYDNEY,2,1123,2002,82,-36.2704,18.7251,SYDNEY (F),0,3.22346,0.210084
SYLVAIN,1,135732,1980,4759,0.818701,-39.5306,SYLVAIN (M),1,4.17114,0.436975
SYLVAINE,2,9290,1956,326,25.6889,-35.4521,SYLVAINE (F),0,4.25589,0.621849
SYLVANA,2,1762,1959,63,13.8308,-28.9789,SYLVANA (F),0,4.14743,0.579832
SYLVANIE,2,1254,1905,34,42.4688,16.2246,SYLVANIE (F),0,4.28896,0.663866
SYLVERE,1,1714,1963,37,21.168,-32.8765,SYLVERE (M),1,4.53204,0.848739
SYLVESTRE,1,3848,1931,69,42.8834,-1.97527,SYLVESTRE (M),1,4.597,0.890756
SYLVETTE,2,14850,1950,740,43.1463,-31.1292,SYLVETTE (F),0,3.81651,0.411765
SYLVIA,2,21410,1977,1086,-4.64162,-55.7242,SYLVIA (F),0,4.19216,0.369748
SYLVIANE,2,53056,1955,2506,36.7346,-36.7677,SYLVIANE (F),0,3.85748,0.394958
SYLVIANNE,2,2144,1947,84,39.5443,-29.7932,SYLVIANNE (F),0,4.05582,0.537815
SYLVIE,2,364643,1964,27555,21.2469,-47.5828,SYLVIE (F),0,3.50689,0.243697
SYLVINE,2,1261,1977,66,-5.16614,-56.4035,SYLVINE (F),0,4.37786,0.630252
SYLVIO,1,1866,1972,48,17.9444,-31.8603,SYLVIO (M),1,4.54536,0.890756
SYRINE,2,3881,2010,289,-15.4258,39.3328,SYRINE (F),0,3.05299,0.184874
TAHA,1,1205,2009,77,-11.3084,31.0606,TAHA (M),1,3.42682,0.285714
TAHAR,1,1936,1968,59,7.65565,-34.5513,TAHAR (M),1,4.15675,0.588235
TAINA,2,2287,2011,141,-19.697,28.6579,TAINA (F),0,3.18681,0.201681
TAIS,2,1088,2016,85,-8.37941,42.7663,TAIS (F),0,2.92488,0.168067
TALIA,2,2503,2017,230,13.4961,41.4445,TALIA (F),0,3.08949,0.151261
TALYA,2,1289,2017,193,20.9974,48.1285,TALYA (F),0,2.66855,0.12605
TAMARA,2,4506,2001,176,-21.4076,1.06287,TAMARA (F),0,3.92736,0.403361
TANGUY,1,18000,2000,1226,-41.9019,-5.0908,TANGUY (M),1,3.58934,0.310924
TANIA,2,9488,1974,308,-1.10616,-17.7961,TANIA (F),0,4.09355,0.521008
TANYA,2,1500,2005,79,-27.7255,15.7713,TANYA (F),0,3.58677,0.277311
TAO,1,3728,2017,287,-8.37284,43.3423,TAO (M),1,2.94996,0.159664
TARA,2,2694,2016,133,-16.9166,19.7748,TARA (F),0,3.40655,0.260504
TAREK,1,2332,1991,96,-20.6384,-24.235,TAREK (M),1,3.81945,0.386555
TARIK,1,3722,1987,197,-24.3372,-35.4241,TARIK (M),1,3.70707,0.378151
TASNIM,2,2072,2017,279,19.1589,48.2292,TASNIM (F),0,2.78478,0.134454
TASNIME,2,1305,2017,143,7.86864,50.1507,TASNIME (F),0,2.75071,0.134454
TATIANA,2,15800,1989,536,-19.6885,-26.3064,TATIANA (F),0,3.95151,0.394958
TAYEB,1,1203,1981,35,3.64871,-31.6242,TAYEB (M),1,4.11352,0.563025
TEA,2,1956,2016,166,0.736602,36.7438,TEA (F),0,2.96985,0.168067
TEDDY,1,23399,1986,1024,-26.2055,-28.2815,TEDDY (M),1,3.76152,0.369748
TEO,1,9209,2002,525,-26.6578,20.5187,TEO (M),1,3.1687,0.210084
TERENCE,1,3023,2005,110,-18.8696,-7.06093,TERENCE (M),1,3.75011,0.369748
TERESA,2,1720,1972,68,13.7433,-49.8717,TERESA (F),0,4.1695,0.613445
TERRY,1,3266,1998,127,-26.5452,-15.8301,TERRY (M),1,3.70721,0.336134
TESS,2,7755,2010,542,-19.4987,33.2965,TESS (F),0,3.18045,0.218487
TESSA,2,7530,2011,484,-14.8305,27.3472,TESSA (F),0,3.27162,0.201681
THAIS,2,11791,2014,831,-7.06349,38.6164,THAIS (F),0,3.2337,0.193277
THALIA,2,3314,2007,233,-24.466,39.0102,THALIA (F),0,3.02569,0.168067
THEA,2,6989,2016,1335,26.7429,49.2608,THEA (F),0,2.81417,0.142857
THELMA,2,2182,2017,168,1.02968,35.4179,THELMA (F),0,3.15578,0.210084
THEO,1,119159,2001,8864,-40.8331,10.9094,THEO (M),1,3.28083,0.226891
THEODORA,2,1435,1904,33,41.0317,9.74163,THEODORA (F),0,4.43138,0.773109
THEODORE,1,13188,1902,271,36.8738,9.34643,THEODORE (M),1,4.41429,0.680672
THEOPHANE,1,1473,1998,61,-33.6579,5.65369,THEOPHANE (M),1,4.25368,0.571429
THEOPHILE,1,15711,1908,342,33.8446,10.3186,THEOPHILE (M),1,4.3373,0.621849
THEOTIME,1,1354,2007,85,-36.2678,15.2624,THEOTIME (M),1,3.49665,0.252101
THERESA,2,2191,1905,45,44.9063,7.37425,THERESA (F),0,4.52497,0.831933
THERESE,2,175704,1930,5400,51.1176,-15.229,THERESE (F),0,4.14743,0.537815
THEREZE,2,1740,1908,61,49.1146,10.6278,THEREZE (F),0,3.80399,0.361345
THI,2,1420,1987,67,-28.6932,-35.5255,THI (F),0,3.92266,0.462185
THIAGO,1,2983,2016,569,23.9255,54.0341,THIAGO (M),1,2.02796,0.0588235
THIBAUD,1,14952,1990,733,-32.569,-15.3931,THIBAUD (M),1,3.70138,0.361345
THIBAULT,1,53341,1992,2317,-29.7896,-12.5776,THIBAULT (M),1,3.70347,0.344538
THIBAUT,1,36299,1992,1433,-26.0162,-18.2883,THIBAUT (M),1,3.73268,0.386555
THIERRY,1,289502,1964,25517,20.8487,-48.4109,THIERRY (M),1,3.39998,0.210084
THIERY,1,1065,1960,91,28.4192,-45.176,THIERY (M),1,3.18717,0.218487
THIMEO,1,2330,2012,278,-0.0997905,53.3265,THIMEO (M),1,2.47961,0.10084
THOMAS,1,276192,2000,10454,-25.2228,-18.6025,THOMAS (M),1,3.86105,0.386555
THYMEO,1,1571,2014,254,12.4249,57.1669,THYMEO (M),1,2.29918,0.0840336
TIA,2,1440,2017,144,2.09059,38.592,TIA (F),0,2.8134,0.142857
TIAGO,1,13222,2015,1433,6.48184,49.4778,TIAGO (M),1,2.75152,0.117647
TIANA,2,1510,2017,160,10.9769,49.8187,TIANA (F),0,3.11042,0.151261
TIDIANE,1,1295,2010,111,-12.2616,45.5356,TIDIANE (M),1,3.11675,0.159664
TIFANY,2,1790,1993,106,-37.3073,-10.3045,TIFANY (F),0,3.39806,0.294118
TIFENN,2,2226,2004,105,-27.0536,5.33962,TIFENN (F),0,3.74287,0.386555
TIFFANIE,2,2079,1992,136,-37.0867,-16.9028,TIFFANIE (F),0,3.32305,0.243697
TIFFANY,2,16517,1992,1081,-37.5104,-16.5125,TIFFANY (F),0,3.34393,0.268908
TILIO,1,1720,2017,187,6.11307,51.5912,TILIO (M),1,2.56676,0.109244
TIM,1,5850,2013,408,-7.23937,34.4914,TIM (M),1,3.22632,0.218487
TIMAEL,1,1016,2015,143,11.8995,55.6521,TIMAEL (M),1,2.25543,0.0756303
TIMEO,1,37525,2013,4080,-1.6906,53.3372,TIMEO (M),1,2.54995,0.109244
TIMOTE,1,1890,2009,154,-14.1068,45.2675,TIMOTE (M),1,2.98528,0.184874
TIMOTHE,1,13034,2011,822,-14.2316,26.4733,TIMOTHE (M),1,3.3169,0.235294
TIMOTHEE,1,19568,2013,778,-13.0326,5.18301,TIMOTHEE (M),1,3.77299,0.327731
TIMOTHY,1,2308,2011,99,-17.9892,9.22861,TIMOTHY (M),1,3.77678,0.386555
TINA,2,3745,2006,171,-16.8074,15.1039,TINA (F),0,3.78491,0.369748
TINO,1,2755,2013,210,-2.08007,42.9362,TINO (M),1,3.41528,0.159664
TIPHAINE,2,18374,1989,770,-26.3157,-20.4076,TIPHAINE (F),0,3.72967,0.386555
TIPHANIE,2,4501,1987,272,-36.2689,-23.8368,TIPHANIE (F),0,3.30109,0.235294
TITOUAN,1,20069,2008,1448,-31.1193,32.6862,TITOUAN (M),1,3.11245,0.201681
TOBIAS,1,1385,2017,132,16.2667,39.4616,TOBIAS (M),1,3.26217,0.210084
TOM,1,79771,2006,4504,-26.529,20.4553,TOM (M),1,3.26708,0.226891
TOMAS,1,1709,2013,84,-13.2907,23.0286,TOMAS (M),1,3.71507,0.361345
TOMMY,1,5417,1999,236,-29.4645,-10.2982,TOMMY (M),1,3.68796,0.352941
TOMY,1,1625,2000,69,-20.7365,3.96093,TOMY (M),1,3.61633,0.327731
TONI,1,2389,2007,103,-17.1847,-3.07623,TONI (M),1,4.04824,0.487395
TONY,1,51062,1982,1577,-15.3756,-28.1402,TONY (M),1,4.07008,0.495798
TOUFIK,1,1997,1983,99,-19.4447,-38.584,TOUFIK (M),1,3.79061,0.394958
TOUSSAINT,1,4284,1902,112,48.256,5.46436,TOUSSAINT (M),1,4.18289,0.537815
TOUSSAINTE,2,1459,1921,46,49.4115,4.18845,TOUSSAINTE (F),0,4.00345,0.462185
TRACY,2,3967,1992,390,-42.847,-16.0613,TRACY (F),0,3.23463,0.226891
TRISTAN,1,40816,2001,1870,-30.6317,-3.7431,TRISTAN (M),1,3.72071,0.352941
TRYSTAN,1,1480,2004,94,-33.9124,16.6543,TRYSTAN (M),1,3.3262,0.260504
TYA,2,1079,2014,96,-6.58522,45.4505,TYA (F),0,2.74856,0.134454
TYLER,1,1757,2016,226,15.7893,52.0402,TYLER (M),1,2.67341,0.12605
TYMEO,1,4156,2014,535,7.94376,54.4282,TYMEO (M),1,2.42858,0.10084
TYPHAINE,2,4801,1989,198,-25.7254,-17.4956,TYPHAINE (F),0,3.74885,0.369748
TYPHANIE,2,1298,1993,87,-37.6658,-21.7536,TYPHANIE (F),0,3.33043,0.260504
TYRON,1,1549,2014,148,-3.87114,51.9153,TYRON (M),1,2.88578,0.168067
UGO,1,10330,2002,683,-39.3987,10.3408,UGO (M),1,3.66232,0.277311
ULRICH,1,2768,1987,102,-19.7476,-27.479,ULRICH (M),1,3.81237,0.386555
ULYSSE,1,9080,2017,390,23.0723,16.8235,ULYSSE (M),1,4.29137,0.554622
URBAIN,1,4263,1905,139,48.1986,12.3224,URBAIN (M),1,4.02086,0.411765
URSULA,2,1017,1972,56,-6.39208,-48.6384,URSULA (F),0,3.99352,0.445378
URSULE,2,2176,1943,116,48.5233,20.8218,URSULE (F),0,3.91386,0.394958
VADIM,1,2416,2012,179,-3.40351,41.3742,VADIM (M),1,3.24764,0.193277
VALENTIN,1,106595,1996,5778,-38.0165,-8.07244,VALENTIN (M),1,3.73678,0.260504
VALENTINA,2,2580,2013,328,14.8487,53.2197,VALENTINA (F),0,3.11483,0.12605
VALENTINE,2,46545,1997,1753,23.0239,11.3525,VALENTINE (F),0,4.27432,0.546218
VALENTINO,1,1409,2015,98,-1.53042,39.7879,VALENTINO (M),1,3.59176,0.210084
VALERE,1,3257,1924,49,42.6409,-1.44336,VALERE (M),1,4.66042,0.983193
VALERIAN,1,2479,1992,131,-33.0902,-16.6907,VALERIAN (M),1,3.6542,0.344538
