name_index,sexe_index,count,idxmax,max,x,y,name,sexe,entropy,life
SYLVAIN,1,135732,1980,4759,14.90381,-42.520172,SYLVAIN (M),1.0,4.171140434826333,0.4369747899159664
SYLVAINE,2,9290,1956,326,38.198193,-30.353828,SYLVAINE (F),0.0,4.255891081183454,0.6218487394957983
SYLVANA,2,1762,1959,63,23.72757,-27.987036,SYLVANA (F),0.0,4.147430853439776,0.5798319327731093
SYLVANIE,2,1254,1905,34,37.94199,26.112593,SYLVANIE (F),0.0,4.288962639370215,0.6638655462184874
SYLVERE,1,1714,1963,37,33.222248,-28.636332,SYLVERE (M),1.0,4.5320414672001625,0.8487394957983193
SYLVESTRE,1,3848,1931,69,44.850567,8.789576,SYLVESTRE (M),1.0,4.597002653262792,0.8907563025210085
SYLVETTE,2,14850,1950,740,52.821842,-19.799015,SYLVETTE (F),0.0,3.8165116992919157,0.4117647058823529
SYLVIA,2,21410,1977,1086,13.038957,-58.629738,SYLVIA (F),0.0,4.192160320629241,0.3697478991596639
SYLVIANE,2,53056,1955,2506,48.567623,-27.393988,SYLVIANE (F),0.0,3.8574798968011916,0.3949579831932773
SYLVIANNE,2,2144,1947,84,49.128235,-19.857841,SYLVIANNE (F),0.0,4.055824776330229,0.5378151260504201
SYLVIE,2,364643,1964,27555,36.29256,-43.368317,SYLVIE (F),0.0,3.506892594131457,0.24369747899159663
SYLVINE,2,1261,1977,66,12.662662,-59.355785,SYLVINE (F),0.0,4.377856258176343,0.6302521008403361
SYLVIO,1,1866,1972,48,29.516075,-27.83015,SYLVIO (M),1.0,4.545361880583284,0.8907563025210085
SYRINE,2,3881,2010,289,-24.482622,34.839687,SYRINE (F),0.0,3.0529854552272715,0.18487394957983194
TAHA,1,1205,2009,77,-27.721928,24.49715,TAHA (M),1.0,3.4268183358269115,0.2857142857142857
TAHAR,1,1936,1968,59,20.427315,-36.10941,TAHAR (M),1.0,4.156747433317189,0.5882352941176471
TAINA,2,2287,2011,141,-18.677864,25.35371,TAINA (F),0.0,3.18680611483097,0.20168067226890757
TAIS,2,1088,2016,85,-32.477283,36.439,TAIS (F),0.0,2.9248767129613364,0.16806722689075632
TALIA,2,2503,2017,230,-51.93927,23.354074,TALIA (F),0.0,3.0894859656155953,0.15126050420168066
TALYA,2,1289,2017,193,-61.399628,24.558693,TALYA (F),0.0,2.6685545217337716,0.12605042016806722
TAMARA,2,4506,2001,176,-11.763974,-0.40415326,TAMARA (F),0.0,3.9273561887466557,0.40336134453781514
TANGUY,1,18000,2000,1226,8.242252,-3.1691415,TANGUY (M),1.0,3.589343266234729,0.31092436974789917
TANIA,2,9488,1974,308,12.172096,-29.949804,TANIA (F),0.0,4.0935513799677645,0.5210084033613446
TANYA,2,1500,2005,79,-9.363928,14.032702,TANYA (F),0.0,3.5867664924883282,0.2773109243697479
TAO,1,3728,2017,287,-32.65712,36.991135,TAO (M),1.0,2.9499600057791446,0.15966386554621848
TARA,2,2694,2016,133,-19.132792,15.54797,TARA (F),0.0,3.4065505504571556,0.2605042016806723
TAREK,1,2332,1991,96,-6.023095,-29.77841,TAREK (M),1.0,3.819449961862024,0.3865546218487395
TARIK,1,3722,1987,197,-8.8291445,-41.597454,TARIK (M),1.0,3.707066200898,0.37815126050420167
TASNIM,2,2072,2017,279,-60.02349,25.754318,TASNIM (F),0.0,2.7847823169989394,0.13445378151260504
TASNIME,2,1305,2017,143,-51.477276,33.73593,TASNIME (F),0.0,2.7507145151365626,0.13445378151260504
TATIANA,2,15800,1989,536,-4.9645233,-31.80252,TATIANA (F),0.0,3.9515149507559744,0.3949579831932773
TAYEB,1,1203,1981,35,15.822134,-34.466297,TAYEB (M),1.0,4.113522323594611,0.5630252100840336
TEA,2,1956,2016,166,-38.930058,25.548223,TEA (F),0.0,2.9698481499584877,0.16806722689075632
TEDDY,1,23399,1986,1024,-10.566504,-34.616558,TEDDY (M),1.0,3.7615229403346895,0.3697478991596639
TEO,1,9209,2002,525,-10.4667635,18.850828,TEO (M),1.0,3.1687014382314973,0.21008403361344538
TERENCE,1,3023,2005,110,-13.156146,-10.174319,TERENCE (M),1.0,3.750111385241407,0.3697478991596639
TERESA,2,1720,1972,68,30.822235,-49.986485,TERESA (F),0.0,4.1695010395022,0.6134453781512605
TERRY,1,3266,1998,127,-8.197139,-14.338938,TERRY (M),1.0,3.707207893259648,0.33613445378151263
TESS,2,7755,2010,542,-19.654507,29.962446,TESS (F),0.0,3.180451694826756,0.2184873949579832
TESSA,2,7530,2011,484,-22.988407,22.689585,TESSA (F),0.0,3.271617657903236,0.20168067226890757
THAIS,2,11791,2014,831,-33.38528,28.977772,THAIS (F),0.0,3.2337030211088234,0.19327731092436976
THALIA,2,3314,2007,233,-16.196655,36.780785,THALIA (F),0.0,3.025685139414893,0.16806722689075632
THEA,2,6989,2016,1335,-66.484474,22.056585,THEA (F),0.0,2.814165145575469,0.14285714285714285
THELMA,2,2182,2017,168,-37.979084,23.85204,THELMA (F),0.0,3.155777341441602,0.21008403361344538
THEO,1,119159,2001,8864,2.9315262,14.382946,THEO (M),1.0,3.2808340589429696,0.226890756302521
THEODORA,2,1435,1904,33,39.071297,19.56763,THEODORA (F),0.0,4.431382554636655,0.773109243697479
THEODORE,1,13188,1902,271,35.41721,17.70752,THEODORE (M),1.0,4.414287127236208,0.680672268907563
THEOPHANE,1,1473,1998,61,5.0472245,7.046834,THEOPHANE (M),1.0,4.253679970566425,0.5714285714285714
THEOPHILE,1,15711,1908,342,32.444736,17.439413,THEOPHILE (M),1.0,4.337304724623003,0.6218487394957983
THEOTIME,1,1354,2007,85,-1.2854854,15.458868,THEOTIME (M),1.0,3.4966489529598928,0.25210084033613445
THERESA,2,2191,1905,45,43.28806,18.548773,THERESA (F),0.0,4.524969394663334,0.8319327731092437
THERESE,2,175704,1930,5400,54.68718,-2.3188868,THERESE (F),0.0,4.147433250304763,0.5378151260504201
THEREZE,2,1740,1908,61,45.923397,22.68177,THEREZE (F),0.0,3.8039865970510416,0.36134453781512604
THI,2,1420,1987,67,-12.898697,-42.01631,THI (F),0.0,3.9226644534039403,0.46218487394957986
THIAGO,1,2983,2016,569,-67.10721,27.51034,THIAGO (M),1.0,2.0279605692140112,0.058823529411764705
THIBAUD,1,14952,1990,733,-19.129461,-26.495275,THIBAUD (M),1.0,3.701378444707495,0.36134453781512604
THIBAULT,1,53341,1992,2317,-5.218993,-11.92098,THIBAULT (M),1.0,3.703467776342862,0.3445378151260504
THIBAUT,1,36299,1992,1433,-10.369548,-23.31536,THIBAUT (M),1.0,3.7326784416184404,0.3865546218487395
THIERRY,1,289502,1964,25517,36.07858,-44.299576,THIERRY (M),1.0,3.399975336827958,0.21008403361344538
THIERY,1,1065,1960,91,44.066044,-37.78271,THIERY (M),1.0,3.1871669716222835,0.2184873949579832
THIMEO,1,2330,2012,278,-45.75025,40.354973,THIMEO (M),1.0,2.479608447428412,0.10084033613445378
THOMAS,1,276192,2000,10454,-9.929447,-23.519653,THOMAS (M),1.0,3.861053483050809,0.3865546218487395
THYMEO,1,1571,2014,254,-59.156273,36.728813,THYMEO (M),1.0,2.2991815392786754,0.08403361344537816
TIA,2,1440,2017,144,-41.285297,26.630459,TIA (F),0.0,2.8134046736926956,0.14285714285714285
TIAGO,1,13222,2015,1433,-49.947906,33.746593,TIAGO (M),1.0,2.751518674562782,0.11764705882352941
TIANA,2,1510,2017,160,-53.977356,31.712765,TIANA (F),0.0,3.1104151445950534,0.15126050420168066
TIDIANE,1,1295,2010,111,-29.989767,40.146824,TIDIANE (M),1.0,3.1167473779934953,0.15966386554621848
TIFANY,2,1790,1993,106,1.6158799,-7.5843487,TIFANY (F),0.0,3.3980614121985626,0.29411764705882354
TIFENN,2,2226,2004,105,-8.276779,3.628161,TIFENN (F),0.0,3.742865975657557,0.3865546218487395
TIFFANIE,2,2079,1992,136,-22.468294,-27.622446,TIFFANIE (F),0.0,3.323050586326253,0.24369747899159663
TIFFANY,2,16517,1992,1081,-22.287786,-27.592117,TIFFANY (F),0.0,3.34392511348494,0.2689075630252101
TILIO,1,1720,2017,187,-50.711746,35.783443,TILIO (M),1.0,2.5667564817758275,0.1092436974789916
TIM,1,5850,2013,408,-32.461037,25.68192,TIM (M),1.0,3.226324812584503,0.2184873949579832
TIMAEL,1,1016,2015,143,-57.88058,35.827744,TIMAEL (M),1.0,2.255428414193555,0.07563025210084033
TIMEO,1,37525,2013,4080,-44.41244,40.949795,TIMEO (M),1.0,2.549950323798563,0.1092436974789916
TIMOTE,1,1890,2009,154,-28.195116,40.322975,TIMOTE (M),1.0,2.9852830087857685,0.18487394957983194
TIMOTHE,1,13034,2011,822,-23.418385,21.667433,TIMOTHE (M),1.0,3.3169002822355944,0.23529411764705882
TIMOTHEE,1,19568,2013,778,-21.112011,2.8644383,TIMOTHEE (M),1.0,3.7729914690680455,0.3277310924369748
TIMOTHY,1,2308,2011,99,-19.763433,4.8836823,TIMOTHY (M),1.0,3.7767756084311253,0.3865546218487395
TINA,2,3745,2006,171,-18.068422,11.867012,TINA (F),0.0,3.7849072060290103,0.3697478991596639
TINO,1,2755,2013,210,-39.374855,32.186157,TINO (M),1.0,3.4152750681995854,0.15966386554621848
TIPHAINE,2,18374,1989,770,-10.935363,-25.212536,TIPHAINE (F),0.0,3.7296743433297808,0.3865546218487395
TIPHANIE,2,4501,1987,272,-19.444088,-32.481544,TIPHANIE (F),0.0,3.3010875568668356,0.23529411764705882
TITOUAN,1,20069,2008,1448,-8.486149,31.965149,TITOUAN (M),1.0,3.112449485144798,0.20168067226890757
TOBIAS,1,1385,2017,132,-53.355434,20.253502,TOBIAS (M),1.0,3.2621733750911845,0.21008403361344538
TOM,1,79771,2006,4504,-10.576177,18.723549,TOM (M),1.0,3.267083699078263,0.226890756302521
TOMAS,1,1709,2013,84,-22.904139,18.265965,TOMAS (M),1.0,3.7150712357043054,0.36134453781512604
TOMMY,1,5417,1999,236,-5.923381,-11.055101,TOMMY (M),1.0,3.6879580251288036,0.35294117647058826
TOMY,1,1625,2000,69,-13.06299,1.812315,TOMY (M),1.0,3.61632546673996,0.3277310924369748
TONI,1,2389,2007,103,-14.588643,-5.2912064,TONI (M),1.0,4.0482432967361,0.48739495798319327
TONY,1,51062,1982,1577,-0.63860506,-33.57584,TONY (M),1.0,4.070075703755853,0.4957983193277311
TOUFIK,1,1997,1983,99,-4.0752635,-44.323635,TOUFIK (M),1.0,3.790609124354599,0.3949579831932773
TOUSSAINT,1,4284,1902,112,47.091805,17.84747,TOUSSAINT (M),1.0,4.182887892514351,0.5378151260504201
TOUSSAINTE,2,1459,1921,46,48.4959,16.980793,TOUSSAINTE (F),0.0,4.003454412316532,0.46218487394957986
TRACY,2,3967,1992,390,6.8212013,-11.329246,TRACY (F),0.0,3.2346289416790768,0.226890756302521
TRISTAN,1,40816,2001,1870,-5.0361223,-2.8664436,TRISTAN (M),1.0,3.7207145770654164,0.35294117647058826
TRYSTAN,1,1480,2004,94,-3.6306305,16.404999,TRYSTAN (M),1.0,3.3262014614793003,0.2605042016806723
TYA,2,1079,2014,96,-34.958458,37.996357,TYA (F),0.0,2.7485593694434316,0.13445378151260504
TYLER,1,1757,2016,226,-59.364326,30.789291,TYLER (M),1.0,2.6734092286212787,0.12605042016806722
TYMEO,1,4156,2014,535,-53.864742,37.02363,TYMEO (M),1.0,2.4285844540272947,0.10084033613445378
TYPHAINE,2,4801,1989,198,-9.788513,-22.687065,TYPHAINE (F),0.0,3.7488546896517576,0.3697478991596639
TYPHANIE,2,1298,1993,87,-21.021175,-31.023415,TYPHANIE (F),0.0,3.3304325706304065,0.2605042016806723
TYRON,1,1549,2014,148,-41.821354,40.96868,TYRON (M),1.0,2.885778683803383,0.16806722689075632
UGO,1,10330,2002,683,2.4355311,12.506681,UGO (M),1.0,3.6623154336580495,0.2773109243697479
ULRICH,1,2768,1987,102,-5.232209,-32.705883,ULRICH (M),1.0,3.8123657536570086,0.3865546218487395
ULYSSE,1,9080,2017,390,22.290884,20.116594,ULYSSE (M),1.0,4.291367082281311,0.5546218487394958
URBAIN,1,4263,1905,139,44.44362,24.423016,URBAIN (M),1.0,4.0208551816704645,0.4117647058823529
URSULA,2,1017,1972,56,10.046632,-52.113335,URSULA (F),0.0,3.9935243986748508,0.44537815126050423
URSULE,2,2176,1943,116,41.945404,32.352592,URSULE (F),0.0,3.9138641856734795,0.3949579831932773
VADIM,1,2416,2012,179,-37.586952,31.30277,VADIM (M),1.0,3.247644366057535,0.19327731092436976
VALENTIN,1,106595,1996,5778,2.3538864,-4.3920827,VALENTIN (M),1.0,3.7367779454916397,0.2605042016806723
VALENTINA,2,2580,2013,328,-59.13557,32.229736,VALENTINA (F),0.0,3.1148324935948524,0.12605042016806722
VALENTINE,2,46545,1997,1753,21.729658,15.857418,VALENTINE (F),0.0,4.274324818101009,0.5462184873949579
VALENTINO,1,1409,2015,98,-38.761436,29.219034,VALENTINO (M),1.0,3.5917627063020503,0.21008403361344538
VALERE,1,3257,1924,49,44.46597,9.2132225,VALERE (M),1.0,4.660423067890723,0.9831932773109243
VALERIAN,1,2479,1992,131,-18.204569,-25.469707,VALERIAN (M),1.0,3.6541977901100102,0.3445378151260504
VALERIANE,2,1116,1991,101,-21.925322,-33.95478,VALERIANE (F),0.0,3.339640522933274,0.2689075630252101
VALERIE,2,253141,1969,22566,30.085218,-48.118423,VALERIE (F),0.0,3.237857726198539,0.17647058823529413
VALERY,1,5303,1970,333,26.077066,-51.22793,VALERY (M),1.0,3.9740677312170005,0.36134453781512604
VANESSA,2,80504,1982,5851,-7.81546,-47.131424,VANESSA (F),0.0,3.281946686665939,0.19327731092436976
VANILLE,2,1132,1997,74,2.9957683,-5.055763,VANILLE (F),0.0,3.318811333153942,0.25210084033613445
VANINA,2,3284,1975,423,8.131537,-60.41148,VANINA (F),0.0,3.712917651608063,0.25210084033613445
VERA,2,1452,1930,37,34.008987,-9.465636,VERA (F),0.0,4.5822404718487,0.907563025210084
VERONIQUE,2,235792,1963,16211,35.16884,-43.851307,VERONIQUE (F),0.0,3.4870334273097456,0.23529411764705882
VIANNEY,1,4577,1990,146,-7.2072744,-26.199078,VIANNEY (M),1.0,3.98188790228639,0.4789915966386555
VICENTE,1,1220,1967,54,34.17557,-48.95774,VICENTE (M),1.0,4.293623624918855,0.6218487394957983
VICKY,2,2128,1989,83,-8.761306,-22.416273,VICKY (F),0.0,3.8131906400616393,0.3949579831932773
VICTOIRE,2,21554,2017,1034,22.493038,21.44202,VICTOIRE (F),0.0,4.2918509061299055,0.5294117647058824
VICTOR,1,123515,1998,2768,30.03772,15.132721,VICTOR (M),1.0,4.477431244525972,0.7647058823529411
VICTORIA,2,36712,1995,1258,21.361773,14.041493,VICTORIA (F),0.0,4.211755050709711,0.5462184873949579
VICTORIEN,1,4811,1996,193,22.188166,7.5533414,VICTORIEN (M),1.0,4.249175231204185,0.6050420168067226
VICTORIN,1,1879,1903,74,43.53555,28.279884,VICTORIN (M),1.0,3.808257098549974,0.3445378151260504
VICTORINE,2,17665,1901,801,39.177406,30.385807,VICTORINE (F),0.0,3.8940506119412523,0.29411764705882354
VIKTOR,1,1261,2015,93,-35.075737,25.476196,VIKTOR (M),1.0,3.189230686185399,0.226890756302521
VINCENT,1,232028,1981,7126,8.786979,-41.447956,VINCENT (M),1.0,4.229561902237943,0.4369747899159664
VINCENTE,2,1685,1925,42,49.739567,9.442908,VINCENTE (F),0.0,4.335240742176595,0.6470588235294118
VINCENZO,1,2269,1963,84,-42.386936,3.5236883,VINCENZO (M),1.0,4.129117168976563,0.5294117647058824
VINCIANE,2,1838,1981,80,-7.357124,-36.118603,VINCIANE (F),0.0,3.7581613348513545,0.3865546218487395
VIOLAINE,2,8132,1981,331,0.8959124,-44.359207,VIOLAINE (F),0.0,3.968236309218406,0.47058823529411764
VIOLETTE,2,22436,2012,452,37.2569,11.571494,VIOLETTE (F),0.0,4.633878919249063,0.9747899159663865
VIRGIL,1,2018,2003,86,-4.6992397,-6.850795,VIRGIL (M),1.0,3.7374445284928073,0.40336134453781514
VIRGILE,1,8001,2003,217,-17.209742,-11.045744,VIRGILE (M),1.0,4.411099915984494,0.7226890756302521
VIRGINIA,2,2644,1983,181,2.621364,-56.387177,VIRGINIA (F),0.0,3.9241333421202405,0.2857142857142857
VIRGINIE,2,171494,1974,10539,6.836119,-55.025482,VIRGINIE (F),0.0,3.6512675970547788,0.24369747899159663
VITAL,1,2285,1902,68,45.655304,21.067421,VITAL (M),1.0,4.211293953607706,0.5210084033613446
VIVIAN,1,1953,1977,63,5.4876146,-38.977406,VIVIAN (M),1.0,4.275997389166854,0.6890756302521008
VIVIANE,2,52788,1955,2328,49.85363,-24.320429,VIVIANE (F),0.0,3.995263457967071,0.37815126050420167
VIVIANNE,2,1548,1949,85,53.499542,-17.566261,VIVIANNE (F),0.0,4.040991931805329,0.4957983193277311
VIVIEN,1,9458,1986,663,-20.502235,-38.874443,VIVIEN (M),1.0,3.7042581680188746,0.3025210084033613
VIVIENNE,2,1571,1937,37,52.366543,9.708828,VIVIENNE (F),0.0,4.311348959098038,0.5966386554621849
VLADIMIR,1,2605,1989,69,-18.587969,-14.532425,VLADIMIR (M),1.0,4.335585746953816,0.6638655462184874
WAEL,1,4457,2013,429,-43.770206,37.374844,WAEL (M),1.0,3.020375976728564,0.14285714285714285
WAFA,2,1484,1987,70,-14.71645,-27.08854,WAFA (F),0.0,3.714014075011075,0.3697478991596639
WAIL,1,1387,2017,103,-33.387367,36.19214,WAIL (M),1.0,3.033710795786862,0.15126050420168066
WALID,1,11360,2009,480,-17.154783,2.6821733,WALID (M),1.0,3.6386691412932186,0.3445378151260504
WALTER,1,6565,1972,323,23.426512,-53.591568,WALTER (M),1.0,4.5023237972465004,0.7563025210084033
WANDA,2,3825,1930,184,49.128895,-3.9812117,WANDA (F),0.0,4.062533837096891,0.33613445378151263
WARREN,1,5093,2013,293,-32.981995,14.589878,WARREN (M),1.0,3.4651417398776307,0.2689075630252101
WASSILA,2,2125,2008,96,-19.225426,2.9496467,WASSILA (F),0.0,3.6682096135533397,0.3445378151260504
WASSIM,1,10402,2017,843,-38.780167,30.397678,WASSIM (M),1.0,3.0695345646880896,0.17647058823529413
WENDY,2,12655,1994,1124,6.981017,-7.578562,WENDY (F),0.0,3.5181283494397677,0.2857142857142857
WERNER,1,1174,1943,68,38.483902,4.369996,WERNER (M),1.0,4.232583363490603,0.44537815126050423
WESLEY,1,4862,2014,192,-18.417843,0.93316567,WESLEY (M),1.0,3.6079354522617484,0.3277310924369748
WILFRID,1,8145,1971,555,21.446028,-53.487213,WILFRID (M),1.0,4.224009852014259,0.35294117647058826
WILFRIED,1,12891,1976,605,-1.9035708,-50.24072,WILFRIED (M),1.0,3.5736432995785137,0.2857142857142857
WILLEM,1,1186,2007,54,-5.658289,-2.6991558,WILLEM (M),1.0,3.8215913108076567,0.37815126050420167
WILLIAM,1,74749,1999,1603,14.6448555,-28.75374,WILLIAM (M),1.0,4.532326927465336,0.8403361344537815
WILLIAMS,1,2769,1970,112,18.163378,-49.294106,WILLIAMS (M),1.0,4.378021806549961,0.7058823529411765
WILLY,1,18527,1973,803,15.704561,-48.34927,WILLY (M),1.0,4.3391992570122415,0.6890756302521008
WILSON,1,2628,2004,96,-12.92366,-0.57058966,WILSON (M),1.0,3.910957799718236,0.42016806722689076
WISSAL,2,1101,2009,80,-16.596066,31.608116,WISSAL (F),0.0,3.190650541711026,0.20168067226890757
WISSAM,1,1733,2013,90,-21.302069,15.218629,WISSAM (M),1.0,3.506521493738172,0.31932773109243695
WISSEM,1,2040,2014,130,-30.704746,22.646347,WISSEM (M),1.0,3.4538554985183985,0.29411764705882354
WYATT,1,1750,2017,237,-58.5367,25.781328,WYATT (M),1.0,2.6219223826682927,0.1092436974789916
XAVIER,1,112415,1972,4061,19.310173,-43.384903,XAVIER (M),1.0,4.298077975079271,0.4789915966386555
XAVIERE,2,1101,1978,24,43.43078,14.763834,XAVIERE (F),0.0,4.432375427376042,0.7815126050420168
YACINE,1,14687,2010,542,-17.24679,-0.2174976,YACINE (M),1.0,3.7685465862483434,0.3697478991596639
YAEL,1,4090,2007,280,-12.533063,29.525064,YAEL (M),1.0,3.3942664354900227,0.20168067226890757
YAEL,2,3948,2008,186,-38.095375,3.7615879,YAEL (F),0.0,3.8673639529900896,0.42857142857142855
YAELLE,2,4250,2008,268,-21.111263,30.569864,YAELLE (F),0.0,3.550291118879021,0.3445378151260504
YAHYA,1,1527,2016,141,-57.179665,28.418804,YAHYA (M),1.0,3.493858523758964,0.24369747899159663
YAMINA,2,9776,1964,278,22.424269,-35.780746,YAMINA (F),0.0,4.226014039318359,0.6302521008403361
YAMINE,1,1203,2007,52,-20.748623,8.479427,YAMINE (M),1.0,3.7453022977797454,0.37815126050420167
YAN,1,5014,1972,217,12.497898,-49.58457,YAN (M),1.0,4.127545390681655,0.5462184873949579
YANI,1,1108,2012,83,-24.06439,32.15549,YANI (M),1.0,3.2667602701603378,0.23529411764705882
YANICK,1,2490,1970,91,37.82614,-32.47132,YANICK (M),1.0,4.012461017639169,0.48739495798319327
YANIS,1,57505,2007,4171,-10.896377,28.99264,YANIS (M),1.0,3.2083692856093977,0.21008403361344538
YANISS,1,2004,2009,142,-13.746,30.154112,YANISS (M),1.0,3.240822827586787,0.226890756302521
YANN,1,85553,1972,3306,8.524303,-46.701836,YANN (M),1.0,4.015174604875317,0.4789915966386555
YANNICK,1,86390,1972,3596,16.830448,-43.164867,YANNICK (M),1.0,3.967020456974194,0.44537815126050423
YANNICK,2,5211,1963,245,41.501053,-32.354298,YANNICK (F),0.0,3.8563319143662107,0.37815126050420167
YANNIS,1,13909,2000,790,1.5982286,4.667784,YANNIS (M),1.0,3.6573945379657897,0.3697478991596639
YARA,2,1014,2014,108,-50.036465,34.72262,YARA (F),0.0,2.9394144015883117,0.16806722689075632
YASIN,1,2940,2008,142,-19.47246,6.730694,YASIN (M),1.0,3.584121467934125,0.31932773109243695
YASMINA,2,13650,1979,320,17.129316,-33.20785,YASMINA (F),0.0,4.172773414828215,0.5630252100840336
YASMINE,2,25501,2012,1269,-19.225273,19.731821,YASMINE (F),0.0,3.6155516682677504,0.226890756302521
YASSER,1,2205,2015,165,-41.083855,23.703089,YASSER (M),1.0,3.3574403199757246,0.23529411764705882
YASSIN,1,4747,2005,173,-16.57495,0.0027105382,YASSIN (M),1.0,3.6914057874664934,0.35294117647058826
YASSINE,1,18694,2011,716,-17.206352,1.3411324,YASSINE (M),1.0,3.6758047676248946,0.3445378151260504
YASSIR,1,1421,2013,101,-34.849613,28.470554,YASSIR (M),1.0,3.314452102647656,0.23529411764705882
YAZID,1,3298,2016,116,-38.463,1.7403641,YAZID (M),1.0,4.004873340354727,0.5042016806722689
YELENA,2,1297,2017,86,-27.96314,18.841312,YELENA (F),0.0,3.301694416122694,0.226890756302521
YLAN,1,4788,2010,450,-29.651175,43.750782,YLAN (M),1.0,2.898956078943255,0.13445378151260504
YLANN,1,1832,2011,160,-32.290386,41.367405,YLANN (M),1.0,2.8292883802119886,0.13445378151260504
YLIES,1,1419,2009,123,-14.136056,41.44575,YLIES (M),1.0,3.0936799478051635,0.18487394957983194
YNES,2,1129,2012,81,-15.337843,27.311722,YNES (F),0.0,3.1405729856931424,0.20168067226890757
YOAN,1,16025,1988,676,-11.276215,-26.01486,YOAN (M),1.0,3.6755803806489418,0.36134453781512604
YOANN,1,42300,1986,2164,-10.16211,-38.69339,YOANN (M),1.0,3.5481934378892728,0.31932773109243695
YOHAN,1,24312,1988,1003,-10.831325,-26.347805,YOHAN (M),1.0,3.6872282814748516,0.3697478991596639
YOHANN,1,22731,1982,1155,-7.994244,-39.745647,YOHANN (M),1.0,3.614408829410427,0.31932773109243695
YOLAINE,2,3973,1954,121,37.498417,-29.95731,YOLAINE (F),0.0,4.367301257850442,0.7058823529411765
YOLANDE,2,53757,1950,1887,51.634583,-10.666931,YOLANDE (F),0.0,4.198034220123356,0.5798319327731093
YOLENE,2,1203,1956,48,21.561838,-27.715347,YOLENE (F),0.0,4.110889222400569,0.5630252100840336
YONA,2,1718,2005,117,-2.1518672,16.318436,YONA (F),0.0,3.260420158744238,0.21008403361344538
YONI,1,3596,2004,297,-1.0446321,26.819035,YONI (M),1.0,3.5898316307199862,0.3445378151260504
YOUCEF,1,5520,2015,230,-34.350113,-0.15264095,YOUCEF (M),1.0,3.975751651650301,0.46218487394957986
YOUENN,1,1800,2012,86,-15.335384,15.670816,YOUENN (M),1.0,3.6179223909681997,0.37815126050420167
YOUNA,2,2237,2008,149,-15.788592,28.08246,YOUNA (F),0.0,3.2737278931011846,0.21008403361344538
YOUNES,1,15632,2014,972,-31.6668,21.149282,YOUNES (M),1.0,3.4564388209641668,0.31092436974789917
YOUNESS,1,2601,2014,125,-25.549788,4.6640162,YOUNESS (M),1.0,3.620923813028787,0.3277310924369748
YOURI,1,2819,1998,132,-6.603714,-7.845003,YOURI (M),1.0,3.83505806699278,0.4117647058823529
YOUSRA,2,4569,2010,259,-20.24329,17.608562,YOUSRA (F),0.0,3.398543440580051,0.2689075630252101
